YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ORIGIN_MIN_TEMPERATURE,ORIGIN_MAX_TEMPERATURE,ORIGIN_SNOW_CM,ORIGIN_AVG_WIND,ORIGIN_AVG_VISIBILITY,DESTINATION_MIN_TEMPERATURE,DESTINATION_MAX_TEMPERATURE,DESTINATION_SNOW_CM,DESTINATION_AVG_WIND,DESTINATION_AVG_VISIBILITY
2015,9,13,7,DL,2466,N333NB,BNA,ATL,1845,1845,0,14,1859,74,80,42,214,2041,24,2059,2105,6,0,0,,,,,,,49,73,0.0,4.0,9.0,53,73,0.0,6.125,10.0
2015,2,15,7,MQ,3677,N606MQ,ORD,BNA,1030,1227,117,55,1322,89,126,62,409,1424,9,1159,1433,154,0,0,,37,0,0,0,117,5,13,0.5,11.375,7.375,13,29,0.0,7.0,10.0
2015,11,10,2,MQ,3296,N8EGMQ,BNA,ORD,600,558,-2,21,619,113,95,68,409,727,6,753,733,-20,0,0,,,,,,,41,63,0.0,2.0,8.0,43,53,0.0,4.0,10.0
2015,6,16,2,WN,3848,N287WN,BNA,DAL,1840,1951,71,9,2000,110,104,84,623,2124,11,2030,2135,65,0,0,,0,0,15,50,0,71,91,0.0,3.375,9.75,73,84,0.0,8.0,8.75
2015,6,27,6,WN,957,N617SW,BNA,BWI,1220,1229,9,11,1240,105,92,74,587,1454,7,1505,1501,-4,0,0,,,,,,,65,78,0.0,6.25,7.5,32,32,0.0,13.25,8.25
2015,12,17,4,DL,2641,N342NB,BNA,DTW,1835,1859,24,12,1911,95,78,60,456,2111,6,2110,2117,7,0,0,,,,,,,38,55,0.0,6.5,9.625,31,49,0.0,12.75,9.875
2015,7,19,7,MQ,3123,N9EAMQ,ORD,BNA,1705,1700,-5,23,1723,100,83,55,409,1818,5,1845,1823,-22,0,0,,,,,,,69,79,0.0,7.625,8.5,74,94,0.0,4.5,9.875
2015,6,15,1,WN,501,N655WN,DTW,BNA,1850,2102,132,18,2120,90,96,66,456,2126,12,1920,2138,138,0,0,,6,0,131,1,0,70,80,0.0,6.75,8.125,72,93,0.0,5.375,10.0
2015,11,12,4,AA,1264,N3JJAA,BNA,DFW,600,554,-6,20,614,138,178,115,631,809,43,818,852,34,0,0,,34,0,0,0,0,49,65,0.0,8.75,9.75,49,65,0.0,6.625,10.0
2015,4,14,2,WN,262,N363SW,CMH,BNA,1800,1826,26,8,1834,80,72,58,337,1832,6,1820,1838,18,0,0,,0,0,1,17,0,48,62,0.0,7.5,9.125,53,68,0.0,8.375,9.375
2015,11,20,5,WN,3078,N406WN,EWR,BNA,1630,1627,-3,12,1639,155,142,122,748,1741,8,1805,1749,-16,0,0,,,,,,,32,32,0.0,11.75,10.0,38,54,0.0,5.625,10.0
2015,1,5,1,WN,1756,N8634A,BNA,LAS,1525,1550,25,9,1559,255,224,210,1587,1729,5,1740,1734,-6,0,0,,,,,,,21,31,0.0,6.375,10.0,35,52,0.0,3.75,10.0
2015,2,4,3,WN,381,N904WN,BNA,TPA,830,827,-3,11,838,105,101,84,612,1102,6,1115,1108,-7,0,0,,,,,,,29,50,0.0,5.125,9.0,54,72,0.0,9.625,10.0
2015,1,19,1,WN,464,N552WN,BNA,MDW,1840,1902,22,8,1910,95,81,68,395,2018,5,2015,2023,8,0,0,,,,,,,38,60,0.0,5.125,8.0,29,36,0.0,6.875,8.0
2015,2,21,6,MQ,3418,N518MQ,LGA,BNA,1200,,,,,156,,,764,,,1336,,,0,1,B,,,,,,5,29,0.0,9.0,6.875,30,41,0.0,10.25,7.125
2015,6,16,2,WN,3759,N287WN,SEA,BNA,1140,1249,69,18,1307,260,246,222,1978,1849,6,1800,1855,55,0,0,,0,0,55,0,0,47,67,0.0,3.625,8.75,71,91,0.0,3.375,9.75
2015,5,30,6,WN,3751,N445WN,TPA,BNA,910,902,-8,11,913,110,99,82,612,935,6,1000,941,-19,0,0,,,,,,,73,88,0.0,5.75,9.625,67,82,0.0,7.0,7.25
2015,12,28,1,WN,1114,N389SW,BNA,TPA,2215,2,107,9,11,100,98,85,612,236,4,55,240,105,0,0,,0,0,0,105,0,30,54,0.0,5.75,8.5,55,72,0.0,6.25,8.875
2015,12,15,2,AA,1867,N826AW,CLT,BNA,1945,1940,-5,18,1958,81,81,58,328,1956,5,2006,2001,-5,0,0,,,,,,,51,69,0.0,5.0,8.75,44,63,0.0,2.375,4.25
2015,6,1,1,WN,282,N938WN,PHX,BNA,1910,1932,22,9,1941,195,192,179,1449,40,4,25,44,19,0,0,,0,0,16,3,0,73,101,0.0,6.625,10.0,61,71,0.0,3.75,6.25
2015,8,1,6,MQ,3662,N531MQ,LGA,BNA,950,957,7,15,1012,144,131,112,764,1104,4,1114,1108,-6,0,0,,,,,,,72,85,0.0,9.625,10.0,67,94,0.0,3.75,10.0
2015,6,29,1,EV,4104,N16919,EWR,BNA,1711,1832,81,35,1907,150,158,115,748,2002,8,1841,2010,89,0,0,,8,0,81,0,0,32,32,0.0,9.875,10.0,64,82,0.0,6.875,9.125
2015,9,9,3,WN,927,N7745A,TPA,BNA,935,933,-2,8,941,105,99,86,612,1007,5,1020,1012,-8,0,0,,,,,,,79,90,0.0,4.25,9.875,69,92,0.0,2.5,6.75
2015,12,29,2,WN,389,N719SW,BWI,BNA,805,941,96,14,955,120,113,93,587,1028,6,905,1034,89,0,0,,0,0,89,0,0,32,32,0.0,6.375,9.875,38,49,0.0,4.0,9.875
2015,7,31,5,WN,3662,N496WN,BWI,BNA,855,854,-1,12,906,110,105,87,587,933,6,945,939,-6,0,0,,,,,,,32,32,0.0,6.25,10.0,65,90,0.0,4.125,10.0
2015,6,28,7,WN,3034,N917WN,BNA,TPA,1125,1254,89,8,1302,100,108,82,612,1524,18,1405,1542,97,0,0,,8,0,89,0,0,57,82,0.0,3.375,8.0,82,89,0.0,9.125,9.625
2015,2,5,4,WN,4569,N483WN,BNA,JAX,1800,1809,9,10,1819,85,77,60,483,2019,7,2025,2026,1,0,0,,,,,,,24,35,0.0,8.0,10.0,48,59,0.0,6.75,8.125
2015,1,1,4,WN,335,N226WN,DEN,BNA,1930,2004,34,30,2034,145,152,117,1014,2331,5,2255,2336,41,0,0,,7,0,17,17,0,2,23,0.0,4.875,10.0,26,42,0.0,4.75,10.0
2015,2,13,5,WN,465,N559WN,MDW,BNA,615,614,-1,12,626,90,85,61,395,727,12,745,739,-6,0,0,,,,,,,9,23,0.0,12.125,8.75,19,37,0.0,3.25,10.0
2015,11,19,4,MQ,3312,N647MQ,BNA,ORD,1724,1800,36,12,1812,117,110,87,409,1939,11,1921,1950,29,0,0,,0,0,29,0,0,46,63,0.0,5.0,6.25,40,48,0.0,22.875,10.0
2015,3,25,3,WN,3318,N552WN,DEN,BNA,1505,1504,-1,9,1513,140,143,118,1014,1811,16,1825,1827,2,0,0,,,,,,,28,38,2.4,4.5,8.75,58,70,0.0,7.875,9.625
2015,11,28,6,WN,2236,N458WN,BNA,MCI,2130,2207,37,7,2214,100,92,79,491,2333,6,2310,2339,29,0,0,,0,0,5,24,0,59,61,0.0,4.75,6.0,31,36,0.0,11.0,10.0
2015,1,1,4,WN,725,N8306H,DAL,BNA,935,930,-5,10,940,100,89,74,623,1054,5,1115,1059,-16,0,0,,,,,,,32,37,0.0,4.25,8.25,26,42,0.0,4.75,10.0
2015,1,3,6,WN,1929,N736SA,BWI,BNA,1825,1917,52,9,1926,120,106,91,587,1957,6,1925,2003,38,0,0,,0,0,12,26,0,32,32,0.0,5.75,7.625,44,60,0.0,11.25,7.375
2015,3,24,2,F9,238,N929FR,DEN,BNA,835,840,5,13,853,144,146,123,1014,1156,10,1159,1206,7,0,0,,,,,,,35,57,0.0,6.25,9.875,48,73,0.0,3.75,9.0
2015,6,11,4,MQ,3123,N534MQ,ORD,BNA,1705,1830,85,33,1903,100,95,58,409,2001,4,1845,2005,80,0,0,,20,0,0,60,0,61,66,0.0,7.875,8.75,69,90,0.0,4.625,9.875
2015,6,22,1,MQ,3277,N659MQ,ORD,BNA,830,825,-5,28,853,93,95,60,409,953,7,1003,1000,-3,0,0,,,,,,,64,77,0.0,13.25,7.625,72,94,0.0,4.75,7.75
2015,11,2,1,DL,2328,N345NB,DTW,BNA,1703,1720,17,13,1733,103,84,67,456,1740,4,1746,1744,-2,0,0,,,,,,,44,64,0.0,6.75,10.0,58,68,0.0,3.125,3.75
2015,11,13,5,MQ,3277,N649MQ,ORD,BNA,835,840,5,14,854,92,92,73,409,1007,5,1007,1012,5,0,0,,,,,,,38,45,0.0,21.625,10.0,39,58,0.0,5.125,10.0
2015,4,9,4,WN,2409,N942WN,MDW,BNA,1515,1911,236,9,1920,75,85,59,395,2019,17,1630,2036,246,0,0,,10,0,3,233,0,44,61,0.0,13.75,7.0,68,78,0.0,9.875,8.0
2015,5,28,4,WN,2503,N564WN,MDW,BNA,755,751,-4,7,758,80,69,56,395,854,6,915,900,-15,0,0,,,,,,,57,70,0.0,7.875,10.0,63,82,0.0,3.375,7.0
2015,6,19,5,OO,6388,N718SK,IAH,BNA,1928,1958,30,25,2023,124,136,93,657,2156,18,2132,2214,42,0,0,,12,0,17,13,0,32,32,0.0,4.5,6.125,71,89,0.0,6.5,7.375
2015,12,10,4,WN,1019,N946WN,HOU,BNA,640,640,0,15,655,105,112,92,670,827,5,825,832,7,0,0,,,,,,,32,32,0.0,9.75,7.75,48,58,0.0,5.625,4.0
2015,8,18,2,WN,418,N252WN,DCA,BNA,1855,1911,16,9,1920,115,92,79,562,1939,4,1950,1943,-7,0,0,,,,,,,67,87,0.0,4.875,10.0,69,86,0.0,3.625,6.25
2015,8,6,4,WN,1027,N627SW,MCI,BNA,945,945,0,14,959,85,86,66,491,1105,6,1110,1111,1,0,0,,,,,,,66,88,0.0,6.375,6.5,70,77,0.0,5.75,5.125
2015,4,29,3,WN,3769,N766SW,LAX,BNA,1510,1532,22,8,1540,240,238,225,1797,2125,5,2110,2130,20,0,0,,0,0,6,14,0,32,32,0.0,4.0,10.0,45,69,0.0,4.375,10.0
2015,7,12,7,WN,3297,N660SW,BOS,BNA,530,538,8,12,550,170,144,126,942,656,6,720,702,-18,0,0,,,,,,,64,89,0.0,4.75,10.0,71,91,0.0,5.0,9.875
2015,5,4,1,WN,2570,N244WN,BNA,LGA,1425,1444,19,9,1453,135,137,108,764,1741,20,1740,1801,21,0,0,,2,0,5,14,0,56,83,0.0,5.375,10.0,52,74,0.0,10.25,10.0
2015,6,16,2,UA,431,,BNA,IAH,600,,,,,125,,,657,,,805,,,0,1,B,,,,,,71,91,0.0,3.375,9.75,32,32,0.0,14.875,7.75
2015,1,13,2,WN,415,N7715E,MDW,BNA,1955,2027,32,7,2034,85,73,61,395,2135,5,2120,2140,20,0,0,,0,0,4,16,0,13,19,0.0,8.75,10.0,29,34,0.0,10.0,9.75
2015,5,3,7,WN,3598,N562WN,MCI,BNA,605,600,-5,10,610,90,79,65,491,715,4,735,719,-16,0,0,,,,,,,61,82,0.0,17.5,9.75,53,78,0.0,4.375,10.0
2015,8,20,4,AA,1928,N716UW,CLT,BNA,2225,2337,72,33,10,76,91,53,328,3,5,2241,8,87,0,0,,15,0,3,69,0,73,92,0.0,4.75,6.375,65,84,0.0,3.625,6.75
2015,6,8,1,WN,1154,N553WN,MCO,BNA,1340,1337,-3,10,1347,110,104,90,616,1417,4,1430,1421,-9,0,0,,,,,,,32,32,0.0,5.75,9.625,68,83,0.0,6.625,8.25
2015,3,6,5,WN,2765,N965WN,BNA,DEN,1825,1842,17,12,1854,180,169,152,1014,2026,5,2025,2031,6,0,0,,,,,,,6,33,0.0,3.125,4.0,17,43,0.0,4.875,10.0
2015,4,20,1,MQ,3576,N518MQ,ORD,BNA,845,853,8,12,905,90,76,58,409,1003,6,1015,1009,-6,0,0,,,,,,,44,49,0.0,17.25,10.0,50,61,0.0,8.25,7.625
2015,3,6,5,DL,1676,N317NB,BNA,ATL,1430,1458,28,16,1514,76,60,38,214,1652,6,1646,1658,12,0,0,,,,,,,6,33,0.0,3.125,4.0,28,51,0.0,5.125,10.0
2015,4,25,6,WN,2955,N929WN,BNA,JAX,845,851,6,11,902,85,84,67,483,1109,6,1110,1115,5,0,0,,,,,,,55,80,0.0,7.25,7.5,65,86,0.0,8.75,9.875
2015,9,4,5,WN,2167,N912WN,BNA,CLE,2030,2057,27,12,2109,85,86,69,448,2318,5,2255,2323,28,0,0,,1,0,0,27,0,69,83,0.0,3.625,9.5,66,77,0.0,7.375,9.625
2015,5,22,5,WN,554,N633SW,RDU,BNA,1130,1131,1,10,1141,90,87,71,442,1152,6,1200,1158,-2,0,0,,,,,,,68,90,0.0,2.625,7.25,43,74,0.0,3.375,8.0
2015,6,15,1,DL,1724,N365NW,BNA,ATL,1841,1921,40,11,1932,77,56,37,214,2109,8,2058,2117,19,0,0,,0,0,2,17,0,72,93,0.0,5.375,10.0,71,96,0.0,2.75,10.0
2015,8,7,5,OO,4467,N817SK,BNA,SLC,730,724,-6,16,740,224,216,194,1404,954,6,1014,1000,-14,0,0,,,,,,,65,85,0.0,2.625,6.5,61,76,0.0,10.125,10.0
2015,7,3,5,WN,103,N8617E,BNA,LAS,1715,1947,152,7,1954,235,219,208,1587,2122,4,1910,2126,136,0,0,,0,0,130,6,0,68,81,0.0,6.375,6.5,83,99,0.0,5.5,10.0
2015,1,17,6,MQ,3086,N506MQ,BNA,LGA,1140,1134,-6,12,1146,124,117,100,764,1426,5,1444,1431,-13,0,0,,,,,,,31,52,0.0,7.0,6.0,17,29,0.0,9.625,10.0
2015,1,18,7,WN,945,N617SW,LAX,BNA,1305,1330,25,11,1341,230,231,215,1797,1916,5,1855,1921,26,0,0,,1,0,13,12,0,32,32,0.0,2.875,10.0,38,52,0.0,7.5,8.5
2015,12,22,2,WN,471,N267WN,DEN,BNA,2025,2040,15,9,2049,145,134,121,1014,2350,4,2350,2354,4,0,0,,,,,,,25,44,0.6,4.875,8.625,59,65,0.0,6.0,6.375
2015,7,28,2,WN,2772,N391SW,BNA,JAX,1620,1937,197,9,1946,85,83,68,483,2154,6,1845,2200,195,0,0,,0,0,0,114,81,72,93,0.0,3.125,9.75,75,91,0.0,4.0,9.875
2015,4,28,2,WN,909,N340LV,MCI,BNA,535,530,-5,8,538,90,85,72,491,650,5,705,655,-10,0,0,,,,,,,46,64,0.0,8.625,9.0,55,71,0.0,7.75,8.625
2015,11,11,3,EV,4090,N14174,BNA,IAH,1441,1505,24,14,1519,138,132,109,657,1708,9,1659,1717,18,0,0,,0,0,0,18,0,44,68,0.0,6.125,9.0,32,32,0.0,10.125,6.75
2015,9,6,7,WN,418,N413WN,BNA,MDW,2030,2026,-4,6,2032,85,78,65,395,2137,7,2155,2144,-11,0,0,,,,,,,69,94,0.0,3.625,9.375,68,85,0.0,9.875,9.75
2015,5,12,2,WN,391,N611SW,BNA,MCI,1625,1727,62,9,1736,95,94,81,491,1857,4,1800,1901,61,0,0,,0,0,1,60,0,59,74,0.0,5.875,6.25,44,68,0.0,6.75,10.0
2015,7,26,7,DL,1287,N354NB,DTW,BNA,1520,1519,-1,14,1533,92,88,69,456,1542,5,1552,1547,-5,0,0,,,,,,,66,83,0.0,4.0,10.0,65,95,0.0,2.875,10.0
2015,1,21,3,MQ,3091,N679MQ,BNA,JFK,1225,1302,37,17,1319,144,146,109,765,1608,20,1549,1628,39,0,0,,2,0,1,36,0,35,53,0.0,3.75,6.5,26,32,0.2,5.0,9.375
2015,9,7,1,WN,3071,N8664J,BNA,MCI,1420,1418,-2,7,1425,95,81,70,491,1535,4,1555,1539,-16,0,0,,,,,,,68,74,0.0,3.125,10.0,73,82,0.0,8.875,8.25
2015,11,30,1,OO,4538,N433SW,MSP,BNA,1914,2122,128,67,2229,130,179,105,695,14,7,2124,21,177,0,0,,49,0,0,20,108,28,33,1.0,9.125,8.0,50,60,0.0,3.0,2.875
2015,12,2,3,WN,2852,N452WN,LGA,BNA,1130,1125,-5,21,1146,155,155,129,764,1255,5,1305,1300,-5,0,0,,,,,,,32,32,0.0,5.25,5.75,39,51,0.0,5.875,6.5
2015,4,25,6,AA,1673,N4YAAA,BNA,DFW,1736,1824,48,8,1832,127,108,95,631,2007,5,1943,2012,29,0,0,,0,0,0,29,0,55,80,0.0,7.25,7.5,59,86,0.0,10.375,10.0
2015,3,30,1,WN,1901,N7703A,BNA,DEN,915,911,-4,12,923,175,166,146,1014,1049,8,1110,1057,-13,0,0,,,,,,,43,64,0.0,4.125,6.5,38,70,0.0,5.5,10.0
2015,7,29,3,WN,302,N639SW,BNA,MCI,2050,2113,23,9,2122,95,86,71,491,2233,6,2225,2239,14,0,0,,,,,,,72,95,0.0,3.375,7.875,66,86,0.0,5.875,9.875
2015,9,7,1,WN,1039,N293WN,CLE,BNA,1220,1217,-3,6,1223,90,76,65,448,1228,5,1250,1233,-17,0,0,,,,,,,71,75,0.0,7.125,10.0,68,74,0.0,3.125,10.0
2015,12,21,1,WN,412,N620SW,BNA,RDU,1610,1628,18,12,1640,80,82,64,442,1844,6,1830,1850,20,0,0,,2,0,5,13,0,47,58,0.0,11.0,9.25,58,87,0.0,3.875,10.0
2015,6,25,4,MQ,3649,N543MQ,BNA,LGA,1805,1816,11,16,1832,131,183,114,764,2126,53,2116,2219,63,0,0,,52,0,11,0,0,65,96,0.0,3.125,10.0,63,79,0.0,6.125,10.0
2015,9,21,1,WN,3045,N8308K,BWI,BNA,2035,2140,65,8,2148,115,101,86,587,2214,7,2130,2221,51,0,0,,0,0,51,0,0,32,32,0.0,10.125,10.0,57,77,0.0,4.625,10.0
2015,1,28,3,WN,4069,N938WN,PHL,BNA,600,554,-6,12,606,150,112,94,675,640,6,730,646,-44,0,0,,,,,,,32,32,0.0,10.25,10.0,27,47,0.0,4.5,7.75
2015,7,31,5,WN,1284,N632SW,BWI,BNA,1610,1714,64,13,1727,110,105,87,587,1754,5,1700,1759,59,0,0,,0,0,47,12,0,32,32,0.0,6.25,10.0,65,90,0.0,4.125,10.0
2015,2,13,5,MQ,3167,N815MQ,BNA,LGA,555,550,-5,33,623,137,158,117,764,920,8,912,928,16,0,0,,16,0,0,0,0,19,37,0.0,3.25,10.0,7,17,0.0,14.875,9.625
2015,7,24,5,WN,35,N395SW,BNA,BWI,1920,2130,130,11,2141,105,95,80,587,1,4,2205,5,120,0,0,,0,0,0,120,0,68,92,0.0,2.625,8.0,32,32,0.0,6.25,10.0
2015,3,7,6,WN,365,N8656B,LAS,BNA,920,913,-7,10,923,215,193,177,1587,1420,6,1455,1426,-29,0,0,,,,,,,48,67,0.0,3.625,10.0,21,50,0.0,5.25,5.25
2015,1,4,7,WN,1458,N8645A,LAX,BNA,1220,1331,71,10,1341,230,236,206,1797,1907,20,1810,1927,77,0,0,,6,0,12,59,0,32,32,0.0,4.25,10.0,32,61,0.0,12.875,6.625
2015,5,25,1,MQ,3076,N6EAMQ,BNA,LGA,600,556,-4,12,608,131,116,100,764,848,4,911,852,-19,0,0,,,,,,,67,71,0.0,6.375,7.5,58,77,0.0,10.5,10.0
2015,9,10,4,WN,342,N633SW,BNA,STL,1755,1821,26,9,1830,65,62,46,272,1916,7,1900,1923,23,0,0,,0,0,0,23,0,68,84,0.0,3.75,7.5,32,32,0.0,8.75,9.75
2015,5,31,7,WN,697,N964WN,RDU,BNA,1840,1840,0,10,1850,90,86,67,442,1857,9,1910,1906,-4,0,0,,,,,,,72,89,0.0,3.75,5.125,64,78,0.0,3.5,5.875
2015,6,8,1,WN,1967,N388SW,BOS,BNA,1645,1720,35,32,1752,175,198,161,942,1933,5,1840,1938,58,0,0,,23,0,5,30,0,51,74,0.0,12.375,10.0,68,83,0.0,6.625,8.25
2015,2,7,6,WN,1040,N270WN,BNA,EWR,820,817,-3,7,824,130,121,108,748,1112,6,1130,1118,-12,0,0,,,,,,,32,57,0.0,8.25,10.0,32,32,0.1,6.625,10.0
2015,11,5,4,WN,1778,N212WN,BNA,DTW,2205,31,146,8,39,90,78,63,456,242,7,35,249,134,0,0,,0,0,0,134,0,63,74,0.0,5.875,4.5,60,71,0.0,9.125,9.75
2015,1,21,3,EV,4615,N15980,BNA,EWR,1810,1802,-8,11,1813,133,112,93,748,2046,8,2123,2054,-29,0,0,,,,,,,35,53,0.0,3.75,6.5,32,32,0.2,4.75,9.375
