YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ORIGIN_MIN_TEMPERATURE,ORIGIN_MAX_TEMPERATURE,ORIGIN_SNOW_CM,ORIGIN_AVG_WIND,ORIGIN_AVG_VISIBILITY,DESTINATION_MIN_TEMPERATURE,DESTINATION_MAX_TEMPERATURE,DESTINATION_SNOW_CM,DESTINATION_AVG_WIND,DESTINATION_AVG_VISIBILITY
2015,11,21,6,EV,4109,N16183,BNA,IAH,morning,814,on_time,15,829,141,133,111,short,1020,7,1041,1027,-14,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,13,2,EV,3928,N15574,EWR,BNA,afternoon,1227,on_time,10,1237,151,151,130,short,1347,11,1401,1358,-3,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,17,1,AA,2242,N467AA,BNA,DFW,afternoon,1554,on_time,12,1606,119,116,90,short,1736,14,1759,1750,-9,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,9,26,6,OO,4513,N821SK,MSP,BNA,afternoon,1733,on_time,20,1753,123,120,94,short,1927,6,1930,1933,3,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,medium_visibility
2015,12,6,7,AA,1922,N701UW,BNA,CLT,evening,1916,on_time,18,1934,75,75,50,short,2124,7,2135,2131,-4,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,2,2,WN,3927,N8620H,DTW,BNA,morning,620,on_time,17,637,100,94,72,short,649,5,700,654,-6,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,21,6,AA,1497,N470AA,DFW,BNA,afternoon,1547,on_time,11,1558,100,97,80,short,1718,6,1725,1724,-1,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,27,1,WN,123,N8316H,BNA,DTW,evening,2106,on_time,11,2117,90,88,72,short,2329,5,2340,2334,-6,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,8,5,WN,909,N669SW,BNA,TPA,morning,745,on_time,10,755,100,97,82,short,1017,5,1030,1022,-8,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,21,2,EV,5554,N710EV,BNA,LGA,morning,953,on_time,13,1006,130,134,106,short,1252,15,1308,1307,-1,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,23,1,EV,4870,N713EV,DTW,BNA,afternoon,1211,on_time,20,1231,108,95,71,short,1242,4,1304,1246,-18,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,snow,low_wind,high_visibility
2015,8,8,6,WN,2008,N605SW,BNA,BWI,afternoon,1516,on_time,8,1524,100,97,83,short,1747,6,1750,1753,3,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,27,5,MQ,3152,N543MQ,ORD,BNA,afternoon,1323,on_time,15,1338,86,79,59,short,1437,5,1451,1442,-9,0,0,,,,,,,not_freezing,not_hot,no_snow,high_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,28,1,AA,2090,N818AW,LAX,BNA,morning,947,delayed,14,1001,240,222,203,long,1524,5,1515,1529,14,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,4,7,WN,1458,N8645A,LAX,BNA,afternoon,1331,delayed,10,1341,230,236,206,long,1907,20,1810,1927,77,0,0,,6,0,12,59,0,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,5,4,WN,4569,N483WN,BNA,JAX,evening,1809,on_time,10,1819,85,77,60,short,2019,7,2025,2026,1,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,20,3,WN,3127,N619SW,BNA,CLE,morning,955,on_time,10,1005,85,72,59,short,1204,3,1225,1207,-18,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,16,2,UA,431,,BNA,IAH,morning,,on_time,,,125,,,short,,,805,,,0,1,B,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,27,1,WN,2974,N684WN,BNA,PIT,evening,1815,on_time,14,1829,85,87,68,short,2037,5,2045,2042,-3,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,5,5,WN,3769,N455WN,LAX,BNA,afternoon,1516,on_time,9,1525,240,217,203,long,2048,5,2110,2053,-17,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,3,4,WN,47,N373SW,HOU,BNA,evening,1955,on_time,8,2003,105,99,86,short,2129,5,2130,2134,4,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,16,2,WN,3848,N287WN,BNA,DAL,evening,1951,delayed,9,2000,110,104,84,short,2124,11,2030,2135,65,0,0,,0,0,15,50,0,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,5,2,WN,673,N917WN,HOU,BNA,morning,1136,delayed,9,1145,105,106,90,short,1315,7,1230,1322,52,0,0,,1,51,0,0,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,29,7,WN,767,N419WN,BNA,JAX,morning,745,on_time,9,754,85,76,62,short,956,5,1015,1001,-14,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,12,5,WN,3671,,MDW,BNA,morning,,on_time,,,75,,,short,,,720,,,0,1,B,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,2,1,DL,1153,N920AT,BNA,DTW,morning,739,delayed,23,802,104,115,69,short,1011,23,914,1034,80,0,0,,11,0,0,0,69,freezing,not_hot,snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,5,3,EV,3813,N14558,EWR,BNA,afternoon,1815,delayed,52,1907,153,175,118,short,2005,5,1832,2010,98,0,0,,23,0,22,53,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,31,5,WN,1284,N632SW,BWI,BNA,afternoon,1714,delayed,13,1727,110,105,87,short,1754,5,1700,1759,59,0,0,,0,0,47,12,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,15,2,DL,558,N940DL,BNA,ATL,morning,754,on_time,26,820,75,69,35,short,955,8,1015,1003,-12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,30,1,AA,1193,N481AA,BNA,DFW,morning,1103,on_time,10,1113,124,111,97,short,1250,4,1314,1254,-20,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,28,6,WN,2910,N763SW,MCO,BNA,afternoon,1354,on_time,13,1407,115,126,108,short,1455,5,1450,1500,10,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,11,5,EV,5246,N611QX,LGA,BNA,morning,,on_time,,,155,,,short,,,940,,,0,1,B,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,9,1,MQ,3669,N528MQ,BNA,ORD,afternoon,1610,delayed,12,1622,101,110,84,short,1746,14,1630,1800,90,0,0,,9,0,1,80,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,30,6,OO,6415,N471CA,BNA,DEN,morning,827,on_time,14,841,188,178,152,medium,1013,12,1045,1025,-20,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,16,5,EV,4617,N16147,BNA,IAH,morning,1112,on_time,10,1122,142,132,112,short,1314,10,1344,1324,-20,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,9,6,DL,1676,N952DL,ATL,BNA,afternoon,1341,on_time,7,1348,65,52,40,short,1328,5,1345,1333,-12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,10,5,MQ,3044,N532MQ,ORD,BNA,afternoon,1216,on_time,24,1240,100,90,60,short,1340,6,1355,1346,-9,0,0,,,,,,,not_freezing,not_hot,no_snow,high_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,21,6,DL,1681,N329NB,BNA,DTW,morning,1150,on_time,16,1206,109,88,64,short,1410,8,1444,1418,-26,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,snow,low_wind,high_visibility
2015,9,21,1,WN,3045,N8308K,BWI,BNA,evening,2140,delayed,8,2148,115,101,86,short,2214,7,2130,2221,51,0,0,,0,0,51,0,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,29,3,AA,823,N738US,BNA,CLT,morning,723,delayed,10,733,78,63,46,short,919,7,843,926,43,0,0,,0,0,43,0,0,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,6,7,7,WN,1703,N385SW,BNA,JAX,morning,755,on_time,8,803,85,81,66,short,1009,7,1025,1016,-9,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,2,4,AA,1867,N838AW,CLT,BNA,evening,1957,on_time,10,2007,78,75,59,short,2006,6,2013,2012,-1,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,27,5,WN,463,N241WN,BNA,SAT,afternoon,1330,on_time,8,1338,155,156,142,medium,1600,6,1605,1606,1,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,3,5,WN,1340,N369SW,FLL,BNA,morning,757,on_time,14,811,135,131,112,short,903,5,915,908,-7,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,9,1,WN,1517,N299WN,BNA,LGA,morning,621,on_time,9,630,125,110,96,short,906,5,930,911,-19,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,12,4,WN,32,N7729A,BNA,PNS,morning,956,on_time,24,1020,75,89,62,short,1122,3,1115,1125,10,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,30,5,AA,2262,N4YBAA,DFW,BNA,afternoon,1301,on_time,10,1311,100,99,85,short,1436,4,1445,1440,-5,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,15,4,MQ,3167,N813MQ,BNA,LGA,morning,554,on_time,49,643,137,157,99,short,922,9,912,931,19,0,0,,19,0,0,0,0,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,13,1,UA,842,N803UA,BNA,IAH,morning,549,on_time,12,601,127,107,89,short,730,6,757,736,-21,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,26,7,WN,3598,N226WN,MCI,BNA,morning,601,on_time,8,609,90,82,67,short,716,7,735,723,-12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,6,7,WN,6534,N713SW,BNA,DEN,afternoon,1526,on_time,7,1533,170,152,139,medium,1652,6,1720,1658,-22,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,11,6,WN,2559,N8314L,FLL,BNA,afternoon,1725,on_time,17,1742,140,136,113,short,1835,6,1845,1841,-4,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,8,7,WN,181,N704SW,BNA,PHL,morning,959,on_time,13,1012,115,107,89,short,1241,5,1255,1246,-9,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,23,7,AA,2501,N3CLAA,DFW,BNA,evening,2154,on_time,13,2207,114,101,82,short,2329,6,2349,2335,-14,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,16,3,WN,1133,N291WN,MSY,BNA,afternoon,1347,on_time,7,1354,85,77,64,short,1458,6,1505,1504,-1,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,13,6,WN,1117,N965WN,BNA,CMH,evening,2055,on_time,8,2103,70,65,50,short,2253,7,2300,2300,0,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,8,6,EV,4254,N13995,IAH,BNA,evening,1924,on_time,25,1949,125,127,92,short,2121,10,2128,2131,3,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,6,5,F9,231,N218FR,BNA,DEN,evening,2005,delayed,7,2012,174,167,146,medium,2138,14,2104,2152,48,0,0,,0,0,0,48,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,17,5,WN,4203,N608SW,BNA,DAL,evening,2146,delayed,10,2156,110,104,87,short,2323,7,2300,2330,30,0,0,,0,0,0,30,0,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,5,8,5,MQ,3631,N531MQ,BNA,ORD,morning,740,on_time,11,751,106,90,66,short,857,13,931,910,-21,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,25,6,DL,94,N906AT,ATL,BNA,evening,1904,on_time,10,1914,67,55,40,short,1854,5,1912,1859,-13,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,27,6,WN,1715,N917WN,BNA,MCI,afternoon,1742,on_time,10,1752,90,90,75,short,1907,5,1900,1912,12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,16,6,WN,3570,N758SW,PNS,BNA,morning,1034,on_time,7,1041,80,72,60,short,1141,5,1200,1146,-14,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,24,2,WN,4425,N218WN,DEN,BNA,afternoon,1746,delayed,15,1801,145,137,117,medium,2058,5,2050,2103,13,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,7,2,WN,3647,N256WN,CHS,BNA,evening,1912,delayed,10,1922,90,85,69,short,1931,6,1925,1937,12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,13,2,WN,415,N7715E,MDW,BNA,evening,2027,delayed,7,2034,85,73,61,short,2135,5,2120,2140,20,0,0,,0,0,4,16,0,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,28,3,EV,5940,N16541,ORD,BNA,morning,731,on_time,16,747,94,80,56,short,843,8,909,851,-18,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,26,4,EV,5461,N538CA,BNA,DTW,morning,958,on_time,16,1014,98,93,64,short,1218,13,1243,1231,-12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,1,7,WN,408,N380SW,MCO,BNA,morning,912,on_time,9,921,115,104,90,short,951,5,1015,956,-19,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,6,1,WN,2253,N8637A,LAS,BNA,morning,738,on_time,13,751,205,203,183,long,1254,7,1310,1301,-9,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,17,1,MQ,3277,N664MQ,ORD,BNA,morning,827,on_time,15,842,93,86,65,short,947,6,1003,953,-10,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,medium_visibility
2015,11,22,7,WN,1555,N7826B,BNA,MSY,morning,744,on_time,8,752,100,87,74,short,906,5,925,911,-14,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,high_wind,high_visibility
2015,1,28,3,WN,2258,N211WN,STL,BNA,afternoon,1651,on_time,9,1700,65,56,42,short,1742,5,1805,1747,-18,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,2,1,MQ,3197,N641MQ,BNA,ORD,evening,1907,on_time,12,1919,104,112,71,short,2030,29,2049,2059,10,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,22,2,WN,471,N267WN,DEN,BNA,evening,2040,on_time,9,2049,145,134,121,medium,2350,4,2350,2354,4,0,0,,,,,,,freezing,not_hot,snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,21,6,WN,2550,N904WN,BNA,LGA,morning,1046,on_time,13,1059,120,115,97,short,1336,5,1355,1341,-14,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,4,7,EV,5967,N16183,BNA,DEN,afternoon,1607,on_time,17,1624,192,212,176,medium,1820,19,1814,1839,25,0,0,,20,0,5,0,0,freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,3,1,WN,538,N8612K,BNA,BWI,morning,547,on_time,11,558,115,99,80,short,818,8,845,826,-19,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,12,3,WN,489,N7723E,BNA,MDW,morning,901,on_time,8,909,85,78,65,short,1014,5,1025,1019,-6,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,10,1,DL,2434,N3762Y,BNA,LAX,evening,1842,on_time,9,1851,270,245,230,long,2041,6,2115,2047,-28,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,2,6,WN,2044,N559WN,BNA,LGA,morning,1134,on_time,7,1141,130,117,103,short,1424,7,1445,1431,-14,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,19,4,OO,4556,N440SW,MSP,BNA,afternoon,1446,on_time,21,1507,124,133,107,short,1654,5,1654,1659,5,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,25,2,WN,1780,N271LV,TPA,BNA,morning,931,on_time,8,939,105,99,86,short,1005,5,1020,1010,-10,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,6,4,WN,651,N740SW,CMH,BNA,evening,1903,on_time,7,1910,70,72,61,short,1911,4,1920,1915,-5,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,5,4,EV,6073,N12175,DEN,BNA,morning,1001,on_time,35,1036,156,162,121,medium,1337,6,1341,1343,2,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,26,6,WN,4215,N8660A,BNA,CMH,evening,2222,delayed,8,2230,70,62,48,short,18,6,2345,24,39,0,0,,0,0,27,12,0,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,10,4,WN,268,N258WN,BNA,LGA,morning,638,on_time,12,650,130,123,106,short,936,5,950,941,-9,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,3,2,AA,1715,N742PS,CLT,BNA,afternoon,1604,on_time,12,1616,80,71,52,short,1608,7,1624,1615,-9,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,10,4,WN,1027,N651SW,BNA,DAL,afternoon,1631,on_time,9,1640,120,107,94,short,1814,4,1835,1818,-17,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,27,5,WN,5439,N205WN,BWI,BNA,evening,2000,on_time,10,2010,120,105,90,short,2040,5,2105,2045,-20,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,7,3,OO,4500,N8982A,CVG,BNA,morning,922,on_time,34,956,73,89,51,short,947,4,938,951,13,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,26,7,WN,3034,N225WN,MDW,BNA,morning,933,on_time,9,942,75,73,59,short,1041,5,1050,1046,-4,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,7,22,3,WN,686,N8632A,BNA,CLE,morning,952,on_time,12,1004,85,77,60,short,1204,5,1220,1209,-11,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,29,2,WN,577,N791SW,BNA,MCO,morning,805,on_time,11,816,105,106,88,short,1044,7,1050,1051,1,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,8,5,WN,826,N607SW,BWI,BNA,morning,908,on_time,13,921,110,103,79,short,940,11,1000,951,-9,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,8,2,OO,4467,N809SK,BNA,SLC,morning,734,on_time,9,743,227,224,208,medium,1011,7,1017,1018,1,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,27,6,MQ,3296,N506MQ,BNA,ORD,morning,557,on_time,15,612,107,94,68,short,720,11,747,731,-16,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,26,1,WN,463,N287WN,BNA,SAT,afternoon,1325,on_time,9,1334,155,129,116,medium,1530,4,1605,1534,-31,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,18,2,AA,1193,N4YSAA,BNA,DFW,morning,1103,on_time,9,1112,118,115,95,short,1247,11,1312,1258,-14,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,4,3,5,WN,148,N438WN,BNA,DCA,morning,1118,on_time,9,1127,105,82,69,short,1336,4,1400,1340,-20,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,22,7,OO,5596,N971SW,ORD,BNA,evening,2050,delayed,20,2110,94,90,66,short,2216,4,2204,2220,16,0,0,,0,0,0,16,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,24,5,WN,883,N941WN,BNA,HOU,evening,1920,on_time,8,1928,125,126,111,short,2119,7,2130,2126,-4,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,21,6,EV,4571,N11187,EWR,BNA,afternoon,1718,delayed,39,1757,157,191,139,short,1916,13,1716,1929,133,0,0,,34,0,18,0,81,freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,3,4,WN,1252,N8328A,SAN,BNA,morning,1100,on_time,20,1120,235,232,202,long,1642,10,1655,1652,-3,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,3,28,6,EV,4090,N14573,BNA,IAH,afternoon,1319,on_time,11,1330,141,117,99,short,1509,7,1546,1516,-30,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,29,6,WN,4171,N623SW,BNA,MCO,afternoon,1657,on_time,9,1706,110,117,102,short,1948,6,1955,1954,-1,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
